author,video_id,likes,replies
61320,O_0CTVFL_Ns,0,0
26801,BJqxQLnc4UA,0,0
10597,zotW1iIVeR0,0,0
25207,IcFeP6VrPq8,0,0
16912,HEJYpupSpng,2,0
5365,CTIHev3Z4fA,0,0
59664,b3lMnPsT30U,1,0
58087,sXh6tbTxpOk,0,0
20738,JgJDSWWC2NM,0,0
46181,kWPCY52GzDU,0,0
11167,W41ra78FM9Q,0,0
40901,bxxi1a9TTok,0,0
25851,n9ifsG_DyBU,0,0
11936,GcX7zsGFdFY,0,0
9025,XzWWoHsh8Qg,2,0
44709,pmT175sxI0s,0,0
55966,QxFRHzrO7FY,2,0
7281,c2yquAxVdp4,0,0
23678,odQQ4jgGpFU,0,0
25186,SkMeZvzOuSk,0,0
9025,dtXMmOUdejk,0,0
54281,_9VSIcoj8vI,1,0
37904,MKx4t9oEr8E,0,0
64148,A5NoLoIvkBU,1,0
8759,ldlMb2ZT9mg,0,0
9392,6uC5xUKzwpE,0,2
58087,0VhPQHaZicU,0,0
36850,dh-IRoBVOxQ,0,0
20063,oCvw4ot1-k8,316,0
13949,NvXHqQD_rUk,1,0
5995,xbayyWiVI4I,1,0
11575,-m3BPQs6LAU,0,0
58087,I7P7WQXoay4,0,0
48872,PW7vqunWKYA,0,0
21602,hmrzlJdF7ao,1635,83
48461,Zi72EIeexE8,0,0
9490,SbSNnHeV_AE,0,0
7621,x3h53Chzd5g,1,0
53223,ss1eJIzjRlE,0,0
56151,hvfJinm0ixM,0,0
10522,Ko4leGFOGx8,0,0
13163,Ugi7GsuzqpM,0,0
38649,uRCK3umiKQQ,0,0
55610,O_Lau4Bgz-g,2,3
61768,IbZQpHF9Jq4,0,0
29168,cTDKELDZklI,0,0
45595,Dl69GSeDq70,1,0
32325,VRuJM6HPLdo,6,0
19613,OfslX0Q9ll8,0,0
4707,taTBfzyOrf4,3,4
49619,aij8AkpexYs,0,0
24624,62-j12EwcBI,0,0
56154,H-0RHqDWcJE,1,0
9025,RZ6RvAm29V4,0,0
55193,NXsbxupyb94,0,0
23184,qIVgwTi0hRw,0,0
62066,5Syd5IHTATU,0,0
33352,4xNJj4aKiFk,0,0
23033,pxRUXBuiMLs,0,0
241,vkhMfgOT9Xs,2,1
56181,ZQ7QGRpk5Oc,0,0
22570,NhOI37L-gCM,0,0
62235,n0v0jUeFGQ0,0,0
28693,eOCzib6UgIM,2,0
48090,ENBv2i88g6Y,0,0
62603,rkWFvSF7_F0,0,0
54471,Q8u074MJU04,0,0
16912,ybjHqfhCOM4,3,0
45970,9YD6OxR3w04,0,0
61397,vEQt-Tx8WTU,0,0
64134,uO0ZNHZ5F1E,1,0
64359,WQZhANkNT3Y,0,0
12547,ewnhncpo64o,0,0
10046,9UGpraQfLto,0,0
58087,myGCO0spU_4,0,0
56181,D_GMtfPb7Js,3,0
5378,Z_VRGwfcqF8,0,0
5365,VJlSy49a3H0,0,0
18039,YqZTm5n9xHw,0,0
36798,-6gD_I7AJCE,0,0
60789,tTy-ANw2pZ8,0,0
15831,aBCoBgut1h0,0,0
8484,2K0eRtLeFiM,0,0
4128,Re3X336Y7kg,0,0
63289,d5A13XzQvWs,0,0
879,HhM0BYCHL00,354,4
58087,Xt_oGJfBr1Y,0,0
12058,shAAPrF-bYI,0,0
35648,9oqkJlRDdfA,2,0
5995,GL5hKdxFk1c,0,0
16894,Q5y2voEWJ6U,0,0
55744,t8cb_Hdsjos,2,0
34990,4HEUDOIFdZw,1,0
8136,C0RfUVNTkQ4,0,0
37499,lAZ4wdPFBwk,0,0
22753,deCJ2ER2Qa8,0,0
12439,ou2Rs-ScsMA,1,0
14608,MZP_rDQSdT8,1,1
3053,Vm9kHgxxz0U,1,1
18278,u8Y6kjtG_A4,0,0
51656,uEBM5awPf3w,36,0
56917,5EEnasekhxQ,0,0
14047,N7fDhfiynXg,0,0
34740,LbDHQEzoO_M,0,0
40965,NELgksUcgDE,0,0
21972,113_y7XO-Jw,0,0
31822,vtwd_1a9DXc,0,0
36981,HsbOmLq34a8,1,0
10516,JAun4Ng4ruo,0,0
59391,t_-GEp2ITAU,0,0
42716,cQBE5UGQKj4,1,0
63074,-Svc93xVTLI,0,0
58327,-JY7_3UcUmM,0,0
47026,lP35ULU6IcQ,0,0
54194,YI0bR1mIhM0,0,0
58390,Yeg8j8yo7M4,0,0
34587,pqQMhnIaJJY,0,0
22706,WyaySJof18o,7,2
24813,rpZ4_5BYptM,0,0
1569,QIkcsWStVw4,0,0
16688,Im9FdEb0hQE,0,0
29416,6rMaV2thdv8,0,0
3916,KeG5iTFw_1U,0,0
20669,7eGDPvKn8cg,0,0
23658,JGwWNGJdvx8,1,0
17057,cm9yIWBMEmo,0,3
18552,6fCBSQjpH8U,0,0
16912,8ohrzpZVoYk,1,0
39261,xOMiOz183Fs,0,0
11381,-UeifIYcBpg,0,0
58087,ToI3HhCr4iQ,0,0
25455,owZ-JRpmvU4,0,0
32325,owndUjFYR8o,3,0
34112,0_Nwqg_Z6Zc,2,0
36483,B-xgNlp-L7A,0,1
57788,AbA6rbixVAs,0,0
24514,Gj-e0tpZYdw,0,0
47777,1JIXs-zRHG8,0,0
64471,e0xGHf8o-9k,2,3
58087,aa0KRhWf8tM,0,0
16912,uX2-Qs6kxGQ,1,0
58087,g7_h48EKwW4,0,0
61767,0ljS_XWAA7E,0,0
17148,QD2BBCOL7xs,0,0
2600,MUiYglgGbos,0,0
37086,Y2v7o8UCXSA,1,0
13522,_o4GxlRMdHA,0,2
31734,YLRu2RoEOKA,0,0
32948,fcTG95ackKk,2,0
18430,LZBStQ5-U7s,0,0
26963,6DQZ3QA_Qvg,0,0
49578,2dbR2JZmlWo,0,0
53867,Q4tGdnryt8Q,0,0
13415,5uIN4ZjwBO8,2,0
8604,5RjwTD7B2Rs,2,0
61768,F3n9abqsoA8,1,1
11271,ojiEyAfB52Y,0,0
47657,koJ6ERwSnTM,0,0
42262,TzfwfgjNok0,0,1
35452,CRt7vZj4WXM,0,0
31982,C4F9xt6MwYs,2,0
49288,mIBr0uqMr-o,0,0
9392,0YoA6Db4kUk,0,0
5639,z6qRXIrSlfc,0,0
56714,2Q5UKiu1FUc,0,0
64446,Qxgh3GaUxX4,0,0
7153,Jcy7E4uHYK8,2,0
8604,_bJERppV_pM,0,0
34580,621l8Pm3Vwk,0,0
28708,OglS3Q0Zxik,1,0
59652,zM9IsZBS8Zw,0,0
4484,1Za3w1SrTMo,0,0
58087,FoEc0FWQHRQ,0,0
26810,2beIvCgSc6Q,15,2
59588,G73O0Uc6LvY,675,20
9669,wPv3I6XZj7w,1,1
55347,v6LJ8kWEcOM,0,0
34242,ZlW9yhUKlkQ,0,0
16161,iYNUXCmXLPQ,0,0
33544,giYeaKsXnsI,0,0
58087,BZQYLpyCUVU,1,0
3463,NJ8cuwK7A_U,0,0
40302,WBl794WbABc,0,0
62129,w-yxGH8iGlc,1,0
37086,Ol57tZ9_9kI,0,0
40668,IdPtTxppcV0,7,3
62821,c8TRmaSiDRQ,0,2
58087,R7_9opLITWo,1,0
35801,jw55T3m56xM,0,0
8411,vnOPyEoRp44,0,0
3230,2QBsDH72MoM,0,0
25169,jBKBoZWTiPg,1,0
22638,xmppW-l2Gcw,0,0
46489,Frtax3pXPtg,0,0
16912,YbzPOax2fa0,1,0
56352,Jq4r9mjMpTM,2,1
56932,nIJ0qhfQ_Hc,0,0
15195,7qxtaZ7xa_A,0,0
19926,wSeHoTMySKo,0,0
60198,nLouB0KEOvU,0,0
26639,8o-fFVU25wk,0,0
64787,aOwFf8zPB7Y,17,0
30430,Xv9Jyu-dto0,1,0
39839,V7h3oXAtByg,0,0
25455,ogjMwE67mUg,0,0
36949,nX0cVeJb1L8,1,0
21539,Ziykw0SmKoE,0,0
58087,ctJDPjnZ3Ag,15,0
47747,xAsJ-rF7W34,1,0
56556,Dvsz9HhubOE,0,2
10304,LWZ3wVu73vk,0,0
64807,0TTQDAE44XI,0,0
31826,roughtzsCDI,0,0
45970,-7_-D8RQAJM,0,0
10896,3VLyCHOV7bY,0,0
27300,Lem7KgAb9SY,0,0
19439,lk1FUoWm6S0,0,0
34165,8vt08_6n8ZQ,0,0
16050,m9Xlq8Yw8T0,1,0
24270,-tpJwcQoT2w,0,0
35625,-44BZTREN44,0,0
61271,aXFpvrHJtpg,0,0
3787,MUvHjjzzqa8,1,0
15008,j-5uUJ256do,1,0
60789,kOrVZCq1-Ak,0,0
60789,Xygu_oO7Z2s,2,0
45425,7oxzhVAX4Gg,1,0
14959,gaMU0p-VPCU,1,0
65039,Bmy4WMFExxE,9,0
23815,UgwPMipFzhE,0,0
17076,9lWDqhm1c1w,0,0
12588,TyYV_h2bXM0,0,0
58860,t7FoelclekE,0,1
62970,r0v1GnOcgB8,0,0
34112,EpUs8oNjuV8,0,0
49826,ab8ysa0lOvQ,0,0
10153,1LzggK5DRBA,2,0
5607,pWc6rPPKzCU,0,0
63832,0J3kx4qxvx8,0,0
63106,-Uqp32LG2pc,0,0
63728,HCAztcNvvXw,0,0
48112,MMhb8E-8vmU,0,0
34580,71t_MCJ2_XI,0,0
1247,dalyCstquy8,0,0
10802,Z8e0qekh3wY,25,7
1239,iG23tGf9k0M,0,0
3463,cXQ1qJYVEJg,0,0
18300,-iQ93m3D3c4,0,0
31524,TVPEfhCa2oM,0,0
6887,0MSZQNABBAo,0,0
58087,UtiDwXcjwtw,0,0
60928,eLBOmBJOau8,0,0
12904,rIHFLrjzgbA,0,0
54341,h9y6oPka3us,0,0
4373,1NkpIo-O4KE,0,0
22855,W4E37RCRe28,0,0
43589,rCE5i79WK4I,2,0
45388,s4M7ud5gk8g,0,0
23952,apZlp-ZKe9g,4,0
25740,hrbUYDYLvc4,5,0
55674,QSeSZV7f82k,0,0
5958,rHCQvOYOvfU,0,0
29208,6e13gmfYvbg,0,0
43182,F_IcydMxYF0,0,0
16912,KHSnLZE0LLI,0,0
53867,p4mIaMYjYlg,0,0
6878,us-7oI-CYUw,1,2
50014,CGyLVQjja4Q,1,1
48872,fuYgOF2CjCU,0,0
33121,dI_e_OndRiQ,0,0
10235,gn6Iz6Hc8kE,0,0
46827,gsAw5psTJCM,0,0
58087,Xt_oGJfBr1Y,0,0
4677,1a2fb9Gi4Po,0,4
56041,kVjOXAWpbHg,1,0
16912,9jtuufnCNIE,0,0
12964,GvFr6gBXEzo,0,0
37642,O81mOBlLuAM,0,0
4717,0NAc8e2z5Dk,0,0
6727,IAXcT5ZRzq8,0,0
1686,9-HphHIJS9c,0,0
48547,eTI1uG8TVhw,0,0
1805,oW2x6HHnqtc,0,0
32325,bsUWK-fixiA,3,0
10630,WV-vNGzzP_M,0,0
51821,xIOqFO1ARS0,0,0
58459,oQw7KI1nez0,0,0
59476,kqMgv9hHmrY,0,0
34580,2S1wk_JsnvY,1,0
33535,_ht4jOodHAI,0,0
17248,HQeXWxRzRto,11,0
3479,n7LpY-WXlI4,0,0
35306,mOyd9Ci6x_g,1,1
56768,hahIY7o7YW0,0,0
25285,X41fa6JtWPw,0,0
47797,ZZYegCfk3fc,0,0
2092,6XOJ022IxT8,0,0
65202,3syUejwzd3Q,1,0
36028,wQZ_QMQkedI,0,0
25455,mGFQb9L8q9s,0,0
9180,BPn4_00LNsE,9,0
54281,5awQifISbdg,0,0
44431,ez8UObAv5vs,0,0
31547,5QGUE3KBSHc,2,0
54470,Z9WZZaM_MKg,0,0
35004,jxCmROM614k,0,0
47145,fxy8Z0NTQgY,1,0
13217,lqqRKyaVkUo,3,0
49781,zzTi3c-tyeg,5,0
43775,Y6F_rdbJ1U8,14,0
14130,ae_vi3hM6K0,0,0
18163,AkWnT0tfnTU,0,0
58833,y3c4VsWtsVs,124,28
31485,axL3Xn7zofw,0,0
17063,EHYHZZilt8I,2,0
31988,MtpmFDs59D4,0,0
20341,c-pTiT7x7J8,0,3
58087,wNO6TGTNKVU,0,0
61271,TTgNlfAht4I,0,0
9392,aYm6TimHxxg,0,0
18722,OjStROTUH88,0,0
51458,ehl8XgdOvRw,0,0
12711,vO_q2ts_PTg,0,0
24624,RbIGFQIhkEo,2,1
55949,swlZXtcK-WE,0,0
25455,iQBLNS0zkBY,0,0
49786,Z9qcPtIO5xc,0,0
46932,S9slzmz6n64,0,0
45579,tUrR42cmdLI,0,0
3775,b3m97WmM2sU,0,0
31718,djPM69Bz42g,2,1
36510,1PhPYr_9zRY,2,0
27234,_fiWQYrmsvU,1,2
55438,4kRC-E8sqF4,0,0
12255,RC6_jgUGAmU,0,0
11309,zaGv1f2os1c,0,0
59742,r79CMLo2510,0,0
57922,_S2tnSkwDpE,0,0
20651,NpDUN5LUjAo,4,0
10513,a2AjlTLdU1M,0,0
39790,bvc0Ty9CBnI,0,0
56962,TlpQRkeVth0,1,0
15163,LH902nnLBsg,1,1
46016,JhttMUslZbs,0,1
1415,2epOiiJ0ayk,0,0
24582,Zru2P7cSkaE,0,0
3523,acEOASYioGY,6,0
16912,uX2-Qs6kxGQ,1,0
46797,qEF7J2Xcr-M,0,0
26925,akQB5d5ayo8,0,0
39805,z08mmtz7-QU,1,0
7890,o8e6nFQPXA4,0,0
46827,9lL3cn4dplQ,0,0
32698,DiPBmyLE_jM,0,0
54261,dDiJXD3vyUY,0,0
27705,ZKcfX8Ec_pU,0,0
38180,5JLkcvNeD70,0,0
50813,oiY_iKSpWLM,0,0
1306,taEpf8PCUQ8,0,0
39508,gTwKXEOhN_U,1,0
24273,sSKheb3Z5us,0,0
44001,nd_r3KLtq1A,0,0
50583,PLzJr0Evymo,0,0
52088,4prIMTtR8-M,2,1
5181,_OnYoPOpVlY,0,0
40441,-tabUJ1o0MI,1,3
29276,vfF3GNjPXWs,0,0
20926,hJwMYbvFw1w,0,0
63616,7tV_fpsY3YM,3,0
20953,U9eQKIbpNNE,3,0
54889,YHrfNMKrodA,0,0
41101,9BwnBxPvHBQ,4,0
44851,Lf6gl4-MPd0,1,0
20063,txWmd7QKFe8,4,0
45158,tqw7R2wcQdQ,0,0
58411,DdpnkR1emZc,0,0
63996,hZLmyRkODpI,0,0
47626,H7uN8xwvtJE,1,0
58724,tgGUYcEeUdU,0,0
10150,6kKZF-FBubQ,2,0
50509,P5dxd-ocaE8,1,1
44250,11eYG3KQoBM,0,0
34718,7YGITlxfT6s,0,1
9802,WXKg0XLif3c,0,0
61320,xDbYd25Hdhs,0,0
33265,MzxgXvbgX1w,0,0
34793,TXdH1DStDyY,0,0
64597,ZM7r5H1dVFg,0,0
24876,2vjPBrBU-TM,0,0
1698,wNgHw7JBnbk,0,0
44324,jhNUTzdzBSM,0,0
18972,On8y7ssnwqI,0,0
25455,MFyofXTKuKw,0,0
62083,ukwLVDa8vKE,1,0
39722,396BkCCBRBI,0,0
49261,xs08p7rOOjM,0,0
41655,G7ScnssxmwE,0,0
38649,gbxaS9WrtLc,1,0
2490,B6r_Sp9-198,0,0
28277,ZYXs_pb2C58,0,0
51343,0L7iH3foZU0,0,0
30466,Pi9AwIj8n-I,0,0
16912,FsMxbGIhOJw,3,0
44078,onMaOUjH9qY,2,0
2521,Yj55zY84tf4,1,0
48112,uvfEX81FOUI,0,0
34841,0dzdc8h1QI4,0,0
14152,9aTLOxdg0PQ,0,0
45346,MCw98nkWPa4,0,0
6063,eU5oGn2Sx2k,0,0
45802,dbZSFjqzUcM,1,0
58087,fptFchzs9uY,0,0
58087,7fUc707DwcI,0,0
4953,46BycL5L0WE,0,0
58087,VPrsNtYOI-g,0,0
50638,m4oZZhpMXP4,0,2
10852,BCyx6LcP6EI,0,0
24624,IVpMa4ASWmQ,1,1
50813,pwJXDrBik4I,1,0
25941,kA9rD4CoZJo,0,0
24,-xm5DMQukgY,1,1
56181,MCKf_xdfwjM,15,0
61420,oEq8Uzjftfo,0,0
20351,w5dELB2O15E,0,0
60770,CHJJGdqppGg,0,0
28698,gUX7CfOWHJ8,0,0
51343,v97UJNwlLGs,2,0
45429,BenWWeKlCZc,3,0
53881,SKcQjpef2xo,0,0
11807,Kd_DeQDKEHQ,0,0
19401,eZRrQfQYyt4,0,0
16912,P2NfFseXpqk,1,0
28277,Lhyr6wcjgyA,0,0
41637,N4H098puWVs,0,0
11302,zE9qY8VBKJc,0,0
30192,SHZAaGidUbg,0,0
23240,5rGgXXbvuGE,0,0
3463,5GL9JoH4Sws,0,0
44726,5fcl1nWe7wY,0,0
10522,4h-0utowC5E,0,0
12198,C2PTsr3oQTU,1,0
32325,EMZ1MIyJmlA,0,0
62385,1APv9t_LyOY,0,0
54159,lh6CiR8BSIc,0,0
58087,CK8xfCvWoEU,0,0
4803,sYOSR6sPL7Q,0,0
27566,TfiTsqa2LB0,0,0
12439,Pc8JKCVnEHo,1,0
13253,2XXLvuJCgZA,0,0
14114,VCDMa-4-aLQ,0,0
42471,w2fKxNDsXuw,0,0
65122,98yS5lDofCI,0,0
12968,YUgT7fXjrqo,0,0
48500,ZJ6TaTBS6zc,0,0
44531,XvBOhJDZARI,0,0
46619,W4ZjbmTCP9E,1,0
17057,V6JU-v2nqRI,0,0
47432,y0UAW6ESkyQ,0,0
50655,sxmV7MF8Ehc,0,0
61271,GFkbfyqTkNk,0,0
58087,VXruZ-jqLNs,0,0
51343,1xFmbjXIkVE,0,0
32192,605DPLl8Gqg,0,0
5157,_zYpZoTRbf4,0,0
62087,NTJY_EhT8OM,0,0
28698,d4limQK5sfY,0,0
13674,5FKhPPpI2cg,117,8
5973,RcCgO0b_h14,0,0
24624,6PLS8YhJqvU,0,0
20063,2bY64rtP0wk,10,0
39352,Xtfb6E09rjM,12,0
61366,5iWzYpUkRXA,12,1
16912,1wSbabbg_D8,0,0
54339,2xNxv48D9Tk,1,0
56948,TNI8IckD29A,0,1
58347,RkkdYdWMfQ0,0,0
21312,sQVYtOLYawQ,0,0
37766,6YGGV7nyD-c,0,0
6887,1px--rSZ3FE,0,0
9567,Sv6dMFF_yts,0,0
9490,UPpLCthGP-Q,0,0
44265,X3BWyyHFaVo,0,0
5752,9nrWl7Ncg9Y,1,0
61256,W_AukYCXCCE,0,0
33132,IShYz3UU47Y,0,0
19529,2_Pp2MnarXc,0,0
36571,VZBynLD7Kqk,0,0
38321,3q0halkt5So,0,0
9845,HGwpB0y-9U0,0,0
28444,_dPUTOxqg8I,0,0
58087,ZlfHpQWDXo0,0,0
60462,nj3y4D7dABc,0,0
51934,guDr1X9EjMc,0,0
48609,WPt349Pw09Y,0,0
64358,MLvb3pWk-rU,0,0
61227,jrNk6HS_Iqc,0,0
31681,YDD2LJgJU8Y,5,0
15480,UbMSOCpCcA8,0,1
26934,RFreCqd_uT4,0,0
40563,SEYdPQ5VKbY,1,0
43782,Xr2B_FrPyjA,1,0
25169,Y-w4W4ldRPc,2,0
44042,ztGIsPDsA2A,0,0
55673,FIiIyaieFRk,2,0
269,yEzkD5YmnvQ,0,0
56962,K15XfTS-GWE,0,0
40302,NWKxc7ERaSA,0,0
2990,49vU-3FwGPs,0,0
10575,VC0zfARnwsI,0,0
22074,2QmwDU47Ma8,1,0
40291,IZLg2OXc3_M,0,0
23952,iWdDLkLMYOw,0,0
55472,8INDeChMQY0,0,0
47121,xDvSNj_FewQ,1,1
29373,lW_7x5awR3k,0,0
9122,WrF3tvhMNoI,3,0
47626,NZp_3Mu_po4,1,0
2097,LjOFtfrlbJA,0,0
307,vNoKguSdy4Y,0,0
28431,8O4J-xVce68,0,0
41192,BACAWoxBTxM,0,0
13819,f7GYG6nzSKc,2,0
5632,inYZ5hJF7PM,0,0
59284,En1BApnx3Co,0,0
42541,00TfdQiqFBg,0,0
27974,wdj9nCFkYQ0,0,0
5181,b6Ezi89eoe8,0,0
24208,wA3c9jAHkgw,1,1
50230,PPzUb9y16_s,0,2
29237,dF7np7liv3o,2,0
58087,mGyGkL7pDdw,0,0
15326,Y-iFgDK_D5s,0,0
58087,IoLt0gbALak,1,0
6245,GnIAN06eSAE,2,0
25463,E0-1tBYMrtU,0,0
25869,tBAi5-Jd9Lk,0,0
32751,GCpEaLSIP5I,0,7
55130,3TflpIllQHY,0,0
9567,oWAx94OOelk,0,0
58087,ZlfHpQWDXo0,0,0
47110,xUmmSgXo_8M,0,0
58087,JZM2NYH1R08,0,0
20137,ifRoMGG8Wvs,0,0
10802,2H3KLsWeQ0M,0,0
62031,gM5yS8GuZAA,0,0
15326,MnOzB3eNnxg,0,0
10802,3L7jGtTT4h8,1,0
30958,M2-7vWAihG4,1,0
17306,Ed_q6rrrlqg,0,0
41399,v-ruA57BQjA,1,0
38897,f7CU073vXXA,0,0
56552,udAYV6iJrao,0,0
15910,YcvfQ-c7mPo,0,0
63510,fS1GKJzElGI,1,0
2885,UBEH1ACQmZ0,1,0
52940,_KVEffL4O_8,0,0
13815,Ix_0En8TnYI,8,2
31547,UpPI2K4QZog,0,0
22877,o4QnR2odNjQ,0,0
60129,1hJz7g3F4sU,1,0
60541,m4uDd_G6bds,0,0
30752,YSGOOCxLGuQ,2,0
15294,XTGzm71Ybhg,0,0
50610,Iitd2wb8HWE,0,0
1,Gkb1QMHrGvA,2,0
55308,vjVWKsFARRs,0,0
16894,HUR2tx5LcA4,0,0
13163,r-1vtwnTklY,1,0
3035,vtLq3Pxolbw,0,0
28564,xuFUR6ZH5Zg,14,1
21350,0QQ0viAmaGg,0,0
39329,Ne2L0ZuIMT4,0,0
62083,jIn4s2eB0sU,1,0
54818,ulPS8_jCUa4,20,4
29668,InLljgM6jsE,0,0
26525,z9rfPuCuDmc,0,0
16396,xvJ7BHGcbr0,0,0
38158,yN4Uu0OlmTg,0,0
26984,FvGpV00458A,0,0
24919,tfSZ0jMqCzA,0,0
27412,V_S8BkKg93I,1,0
32993,X3ziP9JrlQk,0,0
16912,66N10hSYbUs,0,0
59785,jM782nkSCGA,0,0
42471,ZcjTKcSa7gU,0,0
17980,VgXNm-_8Rmo,0,0
58087,aSOny3Zd7oY,0,0
44112,PN3Mrwk8AVQ,0,0
5667,Wdxa0KhTJIA,0,0
30582,HGO6HdRxomk,1,0
32325,OWmBj9Fw3Qo,1,0
25455,KIeb5PhY1bs,0,0
1076,F2z9TW0S0mQ,4,0
31467,foubLN-4oOc,0,0
38666,ZZTp5KoAwRM,0,0
21679,PHC2AQBJ-rE,0,0
58087,Oqma7MOL96Y,0,0
61383,67xRCusYuE4,0,0
38649,3NffY8MuVLA,0,0
1609,QLvUAZx7CiI,1,0
5469,gS8pMmhThC4,0,0
8158,GIl522R1Q-o,0,0
920,zGWRe41quqE,0,0
54549,tRwQsDgysHU,3,0
11393,FTb3oQxnFDI,0,0
53380,UTlGQDF4aTQ,0,0
57304,GVsE-9J8LiQ,0,0
29724,hGFBu55TVzE,0,0
1695,z6vAbS-0z5o,0,0
19932,k2HH1X6q67s,1,0
18527,GmTJ8yQOr9M,0,0
17996,dK2g9UMqzBQ,0,0
39648,CJQ0k0gGcL4,48,6
34112,LGk5s0GSBhE,0,0
10203,BS_uylRfeZg,0,0
37878,M3qQGj976Q4,0,0
4191,Ap2SkMX9Dh4,0,0
54738,3fKk5Lx5XaY,0,0
65039,Vgpkj0Z9Tkg,0,0
45772,2OSrvzNW9FE,15,0
56858,521ihw9sxmk,6,0
46173,EF-oSVCCqzU,0,0
5632,R1uvllCeYXU,0,0
63571,mMt7P3k3cOA,0,0
58087,13U-pZbe6_0,0,0
32948,_PgMjA4x3rE,0,0
58087,zOL3LGaCsbg,0,0
27974,wnUIpKLvEys,0,0
35225,BI64e_AXZW0,0,0
63385,qMF6Fbyl9nE,0,0
35625,gaNNNkZRlyE,0,0
31901,CVboCNKumaI,0,0
49203,bpvEKhKovQA,0,0
16912,PPSMOpzkssM,1,0
9535,sT6TgwFpgRs,0,0
25669,kDudu_2Fq_4,2,2
22311,2llLx_WkF3Q,0,0
11762,xS5-N7WlzUk,1,0
31325,wunFijb_EEw,0,0
46022,EMOs4rbIQNI,0,0
12439,brTBT_ctvmU,0,0
21018,dq69nj9KH2k,0,0
42218,s4ConSuNczk,0,0
63139,nQJ4PWPFMHY,0,0
55498,k7sNKxvaEi4,0,0
3445,MDhvCc76Y_c,2,0
60392,TfgwZCpl66E,0,0
58087,N0qd57AziYI,0,0
32325,q9hmMERPoJc,0,0
58087,CK8xfCvWoEU,0,0
15209,EHSwpkvglbM,1,0
64134,jcVBpJa6U5g,0,0
17729,7wVMykDnjUk,0,0
31690,yEYX9w4w69s,0,0
63510,rrn-Ijc-0kI,0,0
61344,6s6a8uf_Zw4,0,0
51712,cb7nG6qQl20,5,1
64437,z4BL7jHpRvo,0,0
5900,1b6rfxHMudc,2,0
54744,A9TszKsgfmg,0,0
9183,wpaULI-Iayw,0,2
36079,UfmFIEh2QjU,1,0
55703,-ThsBPxPh2o,0,0
59963,ND9pUmVyVPs,0,0
46601,ZBpkvR2-nQo,0,0
19717,pgN-vvVVxMA,0,0
50488,Uh2_-KQ8DqM,1,0
47486,m7Bc3pLyij0,0,0
63473,hQLYgHtBBEU,0,0
40794,rf6t54xA6Nc,0,0
49512,gwPoM7lGYHw,0,0
42937,T0ImJck2opQ,0,0
56299,4qHYFBphTHc,1,0
63221,0IWpB2FpFqM,0,0
6338,cBh5Ub1n2kw,3,0
3082,uoMUw9MFp8w,0,0
58087,PbPTZBdWrHE,0,0
25219,umT-HxZZ_vg,0,0
50394,6JRbX35ZDlI,0,1
45574,4A2xo2_7tHE,0,1
10847,_DrzpN6_mJY,0,0
45346,QPIwzHv3TIU,0,0
44395,ktIf2yf3coY,54,3
8374,J4gMf1KP7i0,8,1
44251,-HfzDuv002g,0,0
58087,Xt_oGJfBr1Y,0,0
53855,gE_LWbC7t98,0,0
7584,mXmiFuDZmP8,1,0
2504,mGxVA8b_eeM,0,0
23942,XIrSJKuT4UA,0,0
64148,tS9vvF1V1Dc,0,0
52377,NnK_CNSe7xc,0,0
58087,Yt8oZ5AZ5u4,0,0
19538,4KH_JIx-Aek,1,0
3830,hfxh79gw-YY,0,0
56245,tU4mp0VRlZU,0,0
19654,s8wdQGPxtjI,0,0
44851,L-aMw2k6WLI,1,0
26899,ppwyBHpOLtA,2,0
19797,sJEHSHJ-Qq8,0,0
11807,fdsk_5huuHk,3,0
10733,YcYL9JLAC0g,0,0
61593,YJZ-n9iYkGo,2,0
1465,S22xCRnZ3oU,0,0
9013,zwMHXgusVzk,0,0
58087,q7OMhWz19P4,3,0
39056,Mh1AwHzDkuE,0,2
28708,NN95QzWNS6k,0,0
9490,2fuENVTAlh8,1,0
11592,dlOPwVsI-O4,0,0
42101,3H6fzhX359Y,2,0
35857,zBBPrGHLpQs,0,0
17847,7eGDPvKn8cg,0,0
30958,AkYA6A4Re1k,3,0
9025,DefILRrX77k,0,0
18873,Sinoy0KtK7g,0,0
41055,zinwbQkf4P0,0,0
45478,yXk4YBC5pbs,0,0
42471,erc24nTgkWE,0,0
18350,8DFpCKF0KaU,0,1
56948,gdWwsOc92kY,0,0
53223,HLWExLiXaVM,0,0
13163,WD3wgr0FnQc,0,0
52185,zgMr6njMCSY,0,0
34112,bsY6mQfaAFc,7,0
54680,wIn9QVVc0Y4,1,0
11161,9emx__jxcTE,0,0
31678,Jh0rKFH9B0g,0,0
35870,fa0jFNGpGng,0,0
14451,Ti4uNLlxXPs,0,0
54321,03iwAY4KlIU,0,0
10858,7h2ryr_uUEs,0,0
14573,qjfH6rJAryk,0,0
27267,86484QLtudg,1,0
45970,HgFaaCKUd0Y,0,0
1118,YTOld1xlkB0,0,0
4150,M7KecqoO8yk,9,2
13625,t-vgn1Uyl0E,0,0
21592,uh23c1TS5vk,0,0
14375,VSmpxaaLudk,0,0
34005,fdINWZp2_2c,0,0
25641,AhKpXmb2hfQ,0,0
11469,ESKg04ncBic,1,0
28071,l2l5sBLhUCY,1,0
38806,z7ta-BAuUeI,0,0
