display_id,num_comms
r_H1nOpu_9k,37.0
FszPydX6mfQ,7.0
WUltspxL93I,27.0
ym4V_ll95z4,3.0
zZvlgUtQ8mI,82.0
PMrUgKxvzPo,2.0
H3dMoFulIog,120.0
astmkNbop0c,0.0
JJtvHiXw9vU,0.0
RU8FL1VLd8c,0.0
Ut9x7J2Iqms,3.0
37-XNhrIQQE,0.0
DpAnITsSl9M,0.0
Es74Z3slOh8,0.0
nCpEMdoRfQI,1.0
LaZRN77Fk1Q,52.0
o3QyXkueaHk,4.0
9yBV58O_WQM,4.0
Jj-g1o4TGbo,20.0
qXzIcVyh6i8,0.0
t4J7qPacWnI,0.0
ZGQPbsiAVdM,6.0
8rqldWXQ3W4,4.0
RzM1QxRywXE,5.0
_IcuwdlIIHE,7.0
XfUCIrZ7eVI,194.0
oAAq5omj5fE,7.0
iawDJ8CJvds,0.0
yEZv9DK2ZrY,0.0
lGnlHDpb3WQ,13.0
NsiNXz4ZmhA,0.0
61DTMJKvjx4,4.0
Ikg3yqpMK6w,56.0
a2wkaQfXHOE,0.0
5g4b7JeG3EA,27.0
Y_ONuym6jyI,66.0
YC_Ypmch1y8,405.0
1hjVNjCI6V8,14.0
1iHRReUPico,13.0
U06xOBaGcCU,6.0
xFEgbAkSMJs,1.0
tpQIPsXVVqY,32.0
w9EJNtRgM4c,0.0
7UyYRm7lYyM,196.0
ti_HF7Id5XE,37.0
sKCO0vBb44Y,3.0
UyozZAEL4xc,6.0
BCWWZue-lMg,0.0
YLjZknHRf1w,0.0
S-rPrtIgsyM,3.0
KwHJU5pG4dA,46.0
BTf8yuMB6lc,0.0
e-hbimKAXQk,5.0
3GscxP5NuLw,1.0
0Zk18wYK3Is,0.0
QOrTyf31PzU,3.0
qUMan4XrKaI,0.0
XMUyfkpX11E,4.0
CfEZ7sghvDw,4.0
abQh1yR3nYA,15.0
5bN0sJhKgAs,2.0
vBBUSHpIUVY,0.0
TuM3TDPJCxM,0.0
vaBsIipb3FA,3.0
sYbZ7xyrXlU,16.0
58AnZpVGPdM,0.0
iCtB4decWPk,124.0
snVCqaWvc9E,1.0
_YQyKOAq-rA,15.0
hkRDVcSx_ho,9.0
h-jeS31u9O8,565.0
5p6ejqtL75M,0.0
nOKHEX02r0U,9675.0
tUjHvNRpepc,34.0
4ohNPQ9GpoE,3.0
D7Uk0WRgt48,11.0
MiMuQFm5GQU,1.0
WN68xueDJ3g,4.0
X8WpmXatM28,9.0
TyPdpnUlmj4,16.0
Uzh7l_j5jLs,8.0
Gg33tSSQqRk,2.0
nK883zt7T5I,0.0
NiuZaXmsDhI,0.0
1dCCLaUJtIc,2.0
3U7hE7SpDZk,112.0
sDPhRljNN9E,4.0
3efy54TDP70,337.0
4jJZjjJ9_IQ,16.0
TrcYGoeIUz0,1.0
cTME5VWI5l0,1.0
19D1WmT8kYY,18.0
K0Ej92eArjI,0.0
dWWb2A4dVRI,159.0
1GQH9kWyMyw,0.0
amJ44CaEEFE,1804.0
oUKhqeSU2ew,226.0
Skocm7z4buc,0.0
UqQLsNW8ZH4,1.0
eoTtCrsLIXM,0.0
aBv91kR-2CU,180.0
Phf7uw4jzzA,3.0
m5PK3SeugmM,1.0
gfaP7CSGFeM,21.0
EOot2cEpqaQ,3.0
0mTEP3sNXzU,62.0
P3RyIEcmcpM,22.0
iTny7JmqnZE,0.0
GJC7s60cYpg,1.0
SAk4AyAEBE8,0.0
oi5Dm1xqd5I,2.0
ePOb3ufElws,3.0
Dg9_5U3XBgM,4.0
ANE7LYDWufk,2.0
wJNrdXWkcdg,209.0
EUFM_kwGvs8,145.0
TIw0SJRJjxk,496.0
CG3op9NFK6o,12.0
J_VEuYMoFYk,1340.0
ASvAHK4bwo0,1712.0
2GSG8QIlLCc,47.0
ZNVCKUVMjOY,6.0
YNBopDdvqXQ,41.0
YLDoX4pHqP0,0.0
LMNIFgoOB2Y,14.0
bhS_CnezlOo,6.0
TFVHaFGtvGg,0.0
a1b4m7EYuZ0,12.0
Bdd83idhkS8,2.0
tDPLLGpICtQ,17.0
O2flgETmmF8,96.0
xH7ZCPWobDs,0.0
trSRNBWCCKk,21.0
qjJpXaQhKGQ,0.0
Yi8opa9fYzk,1.0
dPt9HBs8kWw,0.0
0SjHfPuQGpA,34.0
BiPuDnDNdJw,0.0
lebJ-tOw7wg,0.0
sh1_-cv-AiY,7.0
8-VVvozl4iU,0.0
iAfdYAGtlr4,7.0
U4SutjFEVU4,0.0
fy1RjKmFIyI,1.0
H6bRLC0YwDU,0.0
kmHDSISyqaI,0.0
zJAJQ_t7tWA,0.0
MHfx8FUU4MI,1.0
0pscl--5m6M,63.0
VeFpHsSDmPY,8.0
HpmJ8c3lzWA,0.0
vtNiZSR2bGU,0.0
4VLqRf2SrP8,304.0
BkgI8hRqPTY,22.0
V2x7Gc0YzLk,796.0
_xjvI_WhDog,3.0
X5cFZCYebVY,4.0
HTnNsdhVLTU,0.0
yNwG06ARJ_s,0.0
0-3V99ePVVM,53.0
F8YSxxnJF4o,9.0
c11sjbD1LNI,37.0
abBv_boCYeg,29.0
FVsHtWACZzk,9.0
zAgr9QEs2fw,0.0
VdIKPeFVlq0,0.0
STXSWqH4IPM,2.0
vTcFFJ9M5Bg,102.0
dCA_5DG7Jvk,18.0
2WBadQQtSos,0.0
8_vQ06Tp_pQ,1.0
KbCpBs5hpxk,8.0
-k8l4RC4UTE,0.0
IVc8Fr8HG7c,101.0
mt_vyVR4N_s,218.0
CvmnLdlGvPQ,1.0
U4cdEioElfU,0.0
p6f5FTmC4dI,186.0
0aWuHbOAd28,321.0
RWEflcTHP-I,2.0
tJGLONigolk,0.0
fCh5DjoVOgw,8.0
RoUuC2ExC4E,29.0
v52eNTCQNVI,0.0
WuKMCyKAg8Q,16.0
TrSdqRWZEUs,0.0
Eku_iBQ49mA,0.0
rTkuL26_198,3.0
8KymZn7AiC8,1.0
ZDDDyFs61L0,37.0
xGQlRT_yufc,44.0
4ZozVCzarQ4,0.0
6mHF1XDp08g,0.0
o7q9KOFV3Fg,0.0
diEh5T7Oxug,39.0
aJRu_rHOLFg,4.0
Ap_fAKT-KhA,18.0
evnZmY_Fk9k,619.0
RuegjSAmqBk,4.0
7fSHzsZsnUA,9.0
s72KPYdhblg,0.0
cZdg-oRD1uo,2.0
NyE8d1Ad2uo,32.0
5RmZkqaaiaE,359.0
2gGpEtMmDbQ,5.0
KEU9uEs0ifM,1.0
wtFYAR7OGPA,21.0
NIIXCIQ2GGw,0.0
UQ04WwWVkvc,261.0
PK3wxt1Alv0,0.0
n1-ayuObq24,6.0
XLi9y2eQ1wE,0.0
hEmFk9tVdEI,0.0
19UvXRi3XKk,55.0
NNCKc7FLEqk,9.0
M99dMGKwzck,0.0
kEf2mHIyzDs,57.0
DcQg4LxTZfA,28.0
bY7nnzmcOe8,39.0
v56JBA-8s90,106.0
jj8nTqSXEnQ,2.0
T1UAsNVdjhI,18.0
YkMweBVKsjE,58.0
BlNvEHWB8iM,1.0
1VfrwzShRbc,49.0
UVX3LzJTcpU,20.0
E_J_n-jGvRA,16.0
_kcz6VeGNtc,0.0
irEtq7kGOWc,1.0
BImHg4mZuJE,39.0
z9M0GRnBbu8,731.0
FolVlH-Wgro,2.0
hQ53df-i0W8,0.0
o0cr2LZZnrY,0.0
p_36MSvFCJg,89.0
I4nc2s7noQU,4.0
C4cLbyM8VzI,604.0
S0a0I2YMgKs,27.0
JpFQVvaXYWk,0.0
DcHFjzyd5M4,1999.0
XeJL9uDWHkI,0.0
e9FFMHbUROA,12.0
y3f8s9aFuFM,0.0
c4MQ8GIdT3Y,0.0
j61kXw_mHNM,15.0
7zz0cpeL9hw,0.0
OyRtN1hPi7Y,4.0
LFJt4lFOdPI,17.0
R5KWbc_iXCQ,14.0
BqGLqGt0_w4,3.0
vrMb8ChaV9Q,7.0
AAR-YJszHdE,5.0
SUpa6GGUj4c,149.0
EY54ULM-gcY,4.0
tq05H0DHZ00,13.0
XNrqcQK67Vs,2.0
h9u7THxGPTc,60.0
yffhNQaTstc,0.0
u3fR_zYiDgI,36.0
sKaDVo2elho,1.0
8AlqDEnJMOI,2.0
vl9MnXruX4I,166.0
XQeLYc7Fz1g,5.0
bvxflnjyWJ8,10.0
z7Ni50ABpQE,4.0
WI6f1EhymSg,207.0
TcI-JrH6zKo,5.0
PUI4k_IpAic,42.0
DCMW34TN3HY,0.0
LuZi4yOk6f4,1.0
bcdlEPuYULE,292.0
PnhtgUJeobU,0.0
tLl9JXobiPw,41.0
xSqFtGIuWxE,4.0
wq2vxhU-w_c,8.0
cYqboMcOMGg,5.0
A42Utb7UiUE,0.0
q-LJ34vAGUE,171.0
WSn78MrA8Po,569.0
4wlQFpxc8TA,10.0
Nq_CJvscDvU,1.0
dRVFXKfnOPU,0.0
2DTL26qSKtQ,8.0
CjBte_oWVuo,6.0
mzco7IUBWG0,5.0
mn8pRE_p0cQ,19.0
vJx6W6D8lQs,23.0
Us3eekcKts0,5.0
sNU4LM1Mbts,10.0
K_dAuc-Qa30,0.0
_KmLJi1QC4o,53.0
FJySmRSYOS0,1.0
bA7zi1Vq02g,25.0
1hSrOb1XFqw,46.0
p5i2XyhAAyU,0.0
GfNZj0RlS5Y,12.0
XK46ccsdtYc,2.0
eRG8jDA4lRo,30.0
RA1hBHPdmwM,2.0
HpkHxYgQF54,189.0
NbBPaXKyFf0,93.0
l6VfZe65G7U,0.0
UnT_rhOr10Q,1.0
zc58hAC3xTI,43.0
Hd52PzQlK4Q,47.0
8lbjxRVonO8,16.0
SBrCqr-4H0I,0.0
zUnWbNdj9vk,86.0
mkb7hKSuVQA,0.0
R94FbcdJI-E,0.0
UbTcDLSRG5E,0.0
ph4RWpKjcws,58.0
Qwykrq3iTPM,27.0
a8gOIOSmaJ8,2.0
FVJ12l34fcU,0.0
QSaGOguxnvQ,15.0
Ce7ElKegNXU,4.0
h7RQ_LySN5c,829.0
7zoyl0fwcMw,0.0
bFQ5RtfOKqc,573.0
mOL0Akf9-m4,35.0
q3v0WxuDY9U,22.0
Gni6LNcjSVg,0.0
R88Syj973AE,4945.0
mHnk7NNwe2s,0.0
MCGWf4FQ3PU,121.0
WhFCRhDtSjU,70.0
Xuz0js1nlyI,23.0
IZsABEZKbH4,0.0
cgDF0MnmPPY,160.0
W258J-T1hiM,0.0
OAju67-Kfvo,1.0
2bczkXlcPQo,8.0
mu7Kb2Lh_Qg,3.0
fGmhuoG3K20,0.0
3_Cc6m7enqo,28.0
I_j_uC9KpaQ,27.0
BZ-cKGKIWH8,8.0
dGpu0HZkEBg,74.0
lWjyEu54vPM,18.0
YGBG9lLs3KQ,26.0
6q-_Ui3tVrY,2.0
ASy2TN5Hx3I,1.0
IicdkSxYBLk,8.0
rZZTD3w_a5Q,1850.0
1sXtScvcSuk,30.0
SAbf1xU3SDI,1.0
VnCamwmRHok,0.0
ivgSgzwcEtQ,53.0
1lC-qhPzg50,18.0
gF7_xR3U8s8,2.0
2p9QHCn3AXQ,6.0
skvPvqcJitc,68.0
G6sQu-CtCK4,8.0
JAdpjHyx_B0,0.0
_8nbb3a5lTw,35.0
8lYfkY7V0Eo,0.0
ysce8vFqhJg,1.0
u56Xp615A-M,9.0
eLWQCr72e78,7.0
0i-17U_Kk7s,0.0
Lagobbh5qNg,0.0
lmRj1Ue5hU8,1.0
rDMD9i8w7lk,0.0
qRmvcgExPIk,38.0
ucjBo9m1lRM,34.0
Bn_fXc9d5hA,0.0
_6hhKNCrQLI,36.0
O-uQNJwYBvo,158.0
oE9LkxqM4xE,1057.0
XS0dlLTLFq8,40.0
H_Jo2PSKYoo,29.0
wC2dHv72p6o,21.0
tuHv5bMs7nc,5.0
PzNPk8iksls,3644.0
kMtgUkSD5gk,153.0
OPdX6x7tSxQ,0.0
03VW9gPsYxQ,7.0
VJ8WhluM2sg,96.0
TCPXjgreykA,2399.0
Q3lzg48FF4Y,2.0
MprZXmGK-Ps,47.0
57zJmeLeebE,0.0
OP6oQgrkdg4,4643.0
yzO1fzhQZU0,57.0
ISlb29w1FPo,19.0
vFrhpIqeQx0,25.0
avTWdFXQADA,0.0
SCPT_3tlB70,12.0
w7askXyCf04,13.0
8KGTggwGHA4,21.0
ehT3om_iiOQ,35.0
MqHdk4bAdiE,0.0
hPszbofb0AA,6842.0
uQgJiB1mlXA,3.0
_vsfmM7EBo0,0.0
3RMVQa98DY0,10.0
gZu0dn1fdKo,40.0
UP8RDe0gjU0,3.0
1UQUSBa4UhA,76.0
sFSHeHzfif0,18.0
PitXc4uvtYc,0.0
40kODDsdo3s,1.0
qZWW2T1Zux4,134.0
jAd9jvd03Kc,39.0
9GRJ_RY66CA,19.0
nDAf3uiSOaQ,2.0
alhHn1LGyIo,0.0
kOagWgXyTX8,0.0
dKHh7Fb00_I,1095.0
D9q22kAIwKw,0.0
4_m8GvwDFJc,10.0
i-0SCM91GNs,1.0
tmSFArLTsus,75.0
-WTFk2_4Dzc,66.0
d3uJ2ZWuPVE,0.0
kdYAUAOxYB0,82.0
4gid3DTDZLM,29.0
T46F3YTuxhk,0.0
dF3FGMYjGP0,0.0
DlgOXt7U57w,2.0
fgKgW5HvCf0,0.0
Km7cDRmZW-o,0.0
Je3T1nDrQng,1.0
NTj5uhBzDdg,9.0
7tb3GRP47Gs,14.0
e4pE2vPHqr4,0.0
RD0hc9woNhc,121.0
QIJQW-upUt0,0.0
jMbDZZXI76Q,0.0
tddAGPNqEak,74.0
xCOBFro5eIU,1.0
kZUsqyM2I90,0.0
4pK-4fDKnso,3.0
BYbOXEENc2g,0.0
j78c1QmaXOc,64.0
zWPoeSJLnAo,20.0
zC7cvSsu5Uc,20.0
qoeGg2pY0mU,2.0
ceHim3eeIxA,7.0
PI_415CSUNg,0.0
zmdsegdg9qA,0.0
bWaJTVzHYTk,1.0
Dln0RZWE3Lc,4.0
WcFdBK7RGB8,9.0
BGOFZ0cz84c,17.0
kTzp0jS9Xqw,0.0
SMPdTHEp7-A,0.0
RVdjSfTyu60,798.0
HRcXE6lM2_g,1.0
IHWA4Ye4Qm0,0.0
gZVP5j_XWZE,92.0
mbyQYlz4vgA,7.0
ssK1UQhB6PE,52.0
FyRQnXdoxHo,140.0
7sEZgRRlQzw,166.0
XPyLNi9CxKk,0.0
N3dFEy7J8Sk,0.0
vMVXnG4isY0,7.0
k7Dsyhpf2GQ,25.0
Tllb47cSjh4,11.0
ETNNIiE1Q0Y,0.0
rdaUn5TcROg,76.0
oJxzwomyAsM,5.0
IpRoNd_hvVM,5.0
wQF70_9L6uU,0.0
wmAmTN_Pda8,22.0
a-vesi7xN9E,0.0
arAGqnnZCag,3750.0
tYS2McH4aZo,82.0
4kJSJUSmaOk,42.0
i2fqC_Cy-J0,5.0
XmtQUuUevVs,78.0
rqY1rhaspZ0,0.0
4je5lFythlI,142.0
Sxpc9b6MfTc,0.0
BD6vBQDyUtI,6.0
ybLKLr7rGec,0.0
gox8uZRQwnA,0.0
z000qKQhZ94,0.0
VwYQ0DnPjWI,760.0
-c9T2G6bl50,5.0
gi037foxTBw,0.0
EX68ofM4kOI,21.0
NbCwB35YEvY,0.0
iAhKtjr08Ys,1.0
KpZ3BhpXfwI,2.0
XXCaEhfhGSo,0.0
hxjsruBqkUs,6.0
dbQfCZPhO74,3.0
GgBHQr1dFns,39.0
0eG7OwCp_-4,2.0
i8ezYysibYM,666.0
2t7goOsYqjo,20.0
oVg944rZLiw,8.0
omRi7Mav_oM,1.0
WAs83tnyPZw,39.0
QDkk0NMmGNA,32.0
y4gXIxQHM7A,1.0
OQmchJnakMQ,40.0
5LkDM4rmAqw,61.0
ty7volQVfZE,0.0
glPC7SlieX0,0.0
fmPEYxCl4uk,7.0
CiEthl0O1Mw,70.0
KH7kUT0EDbQ,2.0
zSwA2aXFZVM,144.0
mG7dHJGNcJE,944.0
Y0fsdX7-n9w,200.0
ssm4HhsC2Lc,2.0
jkqgr_dqaTI,30.0
KAF_Ttqr9hA,1.0
TNINudDBhvo,3.0
ay7iKk0Ci1E,0.0
4hJdTUPVsT4,0.0
ZwRGcPjFwRw,0.0
_Fma-fjcscw,0.0
LQdFY5M-_vw,44.0
OLPaO78sREs,7.0
mDt_DmVOu3o,12.0
m6x94hRFn30,7.0
N30DNnzrpUo,0.0
OoKXpOd-vfA,48.0
-OkyTaxxPLU,360.0
g6QxIwjrjbw,4.0
3yXcR_Q4jEU,566.0
CVdPNbEe8H0,0.0
7_wKdT1fN6U,36.0
5ZvHWF7jF_M,0.0
HCJ-qpc0-2g,3.0
l3LYFcX_VKw,0.0
r0Ky1muaxDk,13.0
Qvp5moxkX4M,68.0
gbRqgryO_Vk,2.0
dQhGtt50-u0,0.0
1rFig-Sntbc,91.0
eRvCJ0IaAWI,7.0
Rp1IM6Rx4FU,9.0
fvcOlsD3o-U,0.0
niX8Z_DQWmg,0.0
rr1GDf5LwJY,0.0
5a4i7x2cVlM,2.0
4MmKXXK_-Oo,9.0
J-nkAiUalHs,28.0
geSTUL1qcV0,0.0
G_gHxnW6k74,0.0
DAfzH-zxHYA,486.0
92kvWbhWFAQ,3.0
xzMzxcey32Y,3.0
oHcNEnBrVWg,228.0
RyZ7HGma3eE,0.0
WQVGWRJXhmg,0.0
r_2iuDColto,33.0
p3t6igIaCrg,0.0
XbQGC8h0PwM,0.0
Dupexd-qX2s,0.0
rzWIbEL9SNk,2.0
l1It1XBAsz4,2.0
diokkRiyPEQ,7.0
1zw5YqwBx44,2.0
m9qmUjCsIyY,105.0
s501mIKOKcI,11.0
e9BdbHFCnFY,0.0
_KnYNAmL3bY,3.0
f2qUjGi-_84,1.0
Yk5i8SzZ8as,0.0
_BX6DiEkCUI,2.0
qhIpm_xtlKg,2.0
2-IkO-pqdFg,228.0
p91fXRrCZv0,5.0
1ZpZYTs-qy0,1.0
gG0wVFh8oCo,3.0
kAbUgX_w3Ao,0.0
yFQ0fB6poy4,0.0
M08nJXxsAe0,0.0
HRdBktid8f0,1.0
QWJvhvAIVQE,3528.0
TmyK7Xg_buY,14.0
NCRwa7ATVDs,1.0
PT2bkIEQA6A,138.0
aKdy3wIgMKE,0.0
0eF1ePM5K7o,3.0
qXh03UifMwM,0.0
d1R8MTHl71Y,1.0
YHwE-zWsa8Q,0.0
oDrX_pbdQzU,0.0
WGCYU-ON0lI,28.0
FPOxaPNcsu8,0.0
aRgB4517qQc,21.0
cTNTQ4ugm0I,6.0
GcC2X3e3e4M,12.0
q5fsYa9nl9Q,17.0
ABvECrngixU,480.0
98GceqdfOY0,64.0
XD8m6UR940U,15.0
nqseRF4oLZ4,162.0
yFcYjyUzwnw,679.0
E7ucLg6kcGU,15556.0
VwLlWOvx_oI,0.0
x9e92PWgM8M,0.0
Cg9_Wt5ZML4,13.0
ma-wAZ9LYss,0.0
1IbGEmthUYY,6.0
y_luboArZBE,0.0
th0BMUuy0k8,0.0
FgjFTvUkZlE,9.0
lMx_tnxv1n4,0.0
cWWV09LEOCc,92.0
K9xFJktvxGs,13.0
Svsf9golKSo,103.0
7fFL9oLNJOI,1825.0
SsJs_Z1wYr4,0.0
yB7cR_kgASQ,3.0
sOVyF-v4UMI,0.0
KGi7dH-nHN4,1.0
EDssMopQMpU,29.0
Jb1Dnlcl2Ug,0.0
NrIPLRqOHUw,32.0
vqOSVT-EMfk,0.0
98rfstOuuv0,16.0
iwCAVhWkeGM,0.0
0uDpJGmUzaM,7297.0
iV1TjDLme1w,3.0
gykZ5M0zZRw,1.0
o0NN_p5IVi4,0.0
zPih3SJmx1U,4.0
z_YXOibjFmw,104.0
8vur7JTABBY,0.0
a5UeO6bSRMY,634.0
Qa2yrqzxGJs,5.0
-V8NUZvJLrA,34.0
zRsUUoGwZUw,343.0
G8lu6Z0MZec,0.0
AT5OK8aPn5M,13.0
o23qxNJdWpo,0.0
e_zd8FIn9CU,0.0
1o1x28aWJuk,161.0
zWcDS6qpMmM,5.0
B0udATEdbSI,110.0
mTvP_Vd-NoU,5.0
faw0v6eAHAU,0.0
A1-gdacE3g0,0.0
bDx8hXq2rjk,0.0
ZA5oYk_7BYo,1385.0
MN2zSJ3MfA4,19.0
owZhhsHjh20,10.0
q3K8wYFzw4g,427.0
Ni-bxhInW34,38.0
2QnH_EwnUGE,10.0
NhOk1CVN0sc,5.0
APAhfYyQDis,33.0
gDF6OUWjPWg,4.0
syAnTprPWYI,134.0
FQIwFs-GodQ,0.0
g74KPAHkPFs,6.0
pYhwNVaA0Sk,9.0
18uAAFGUFts,17.0
7oxB4COE_38,114.0
XGkaXzVh-7E,663.0
ZKNBqJ00AwY,0.0
Sk1gCQUkRKY,3.0
Ru1hb-oVim8,27.0
c_wEF1jl3v0,2.0
qZxYWAne4iU,0.0
6xg_yjacjBE,0.0
aRtlej9dn-Y,4.0
4lryJ7p-LAI,317.0
XoEFRr0iKhY,15.0
BcjkF9iX2HI,0.0
TrwvJSLYvvw,41.0
EGT9KFCCTDs,0.0
PvwecVe72m8,24.0
C6DmAteIU7g,11.0
6g2gxV-OCxA,0.0
V6A7dr4EVcA,0.0
b8AbScZlbr0,259.0
j5jlRpcCHVE,0.0
iLfGMhMO7tw,4.0
tTpE3YwhOsU,0.0
KSgnZ_JoCgQ,2.0
CQ9MRxPcCJE,0.0
LAkOjRcS0s0,4.0
cXDt4hLpMgY,9.0
_ZH7FexsW8I,46.0
Pxn3qfgaGUA,0.0
gQkWgpI8BRs,45.0
xYpp3_gU0_0,0.0
uU0Os1AAJg4,16.0
i_edtaP4Ltw,0.0
4sk3ACOxWmI,5.0
O3Zj3eiEAlU,26.0
PXmCuWJIgS4,2.0
o2I_VNE3WTg,2.0
x-EvshZRzew,0.0
wxsy-du30kg,2.0
3C8zcH9Y2OI,34.0
8njVqFoL3eY,51.0
yOQgwZySBD0,0.0
uzV8VbtT_tk,350.0
F4Ba3JPkzy0,2.0
1dr87sljBtM,0.0
gwu9zWJG3qg,10.0
oJ7rzFAnXbU,15.0
nBZihtJ-cWE,1.0
SVN6esw0SYE,14.0
RASGqPfaG5o,540.0
IJt9mAf5-7o,8.0
8ENEIfPD-IM,6.0
_k2TDivHKao,54.0
CmADPTQ8pCM,93.0
EXC4rlsu8dI,1.0
IspQdG-cNcM,860.0
o6TRtclVV-U,0.0
qTP-tRRbp_M,2.0
Ljh_q4LwVg8,7.0
azlwJ0NTsW4,0.0
EeD5VnyShPA,0.0
9foJfsKpnZ0,0.0
TFe1w6be1E0,4.0
6BglIQgj2To,75.0
cF9WeaMeHec,0.0
wiYGaNt7X24,0.0
46BCNGEaM_E,6.0
zsfm18Wtv1Y,10.0
6_KSiNP9COU,7.0
2b215OcHTwU,16.0
OkVYle6nyRo,57.0
fUoWoKpQHlk,25.0
TaxM_72iCfc,24.0
XAvOk5zDjVs,118.0
KCYtPx7dNjo,15.0
1dXRJHUzSDA,117.0
I59PWjZRByk,0.0
rZc-Aml1n6Q,0.0
fEu-vRX0urY,36.0
-QFk3vtQwX4,0.0
Yx9Vjw7Of-o,0.0
hRpswMNnwq4,1.0
7QMOFXeznXI,4.0
OFSev0iqxQ4,0.0
lGT2wruQODk,3.0
CNKil01UQ-E,0.0
UkpNLQJIrEQ,4.0
Edz15gzy7gA,28.0
WjsZoJDnkMk,0.0
LLrH0sTz6pE,2846.0
s_zFxYFLKIU,0.0
y-vALpT9_bA,51.0
QKVESDiazeU,1.0
J2DjDmIkFTg,15.0
26Qog0xl8D4,0.0
K9Gmvv-xoG0,16.0
pDZ2y_WzVwI,6.0
dXuPX06FUPk,3.0
GYNncCclqWQ,9.0
b8s0y82seDk,15.0
8x5W9EyAKKU,44.0
8ag3OErAbPs,0.0
cvTY8VuMfyY,0.0
2fQsIZqLFmo,0.0
PvkkWA3UQYc,0.0
oDWTzImGgt4,0.0
W05LxsNakLQ,420.0
NGZVLuuImok,17.0
bL7YaxgUB50,2.0
q78iEHPW158,0.0
zytoJjNC5ZA,11.0
wllA-0APx_E,2.0
4tB9nGID3cQ,2.0
5bXrdyo2Kjg,31.0
4i9sRrwrh2I,0.0
ztlqi3YXNTI,36.0
v2G5tljwvHo,1.0
P9pFjWfSds8,2.0
-bVUR9xN8OI,662.0
5ldM5Bzar6s,0.0
SzEFGxgjz0w,57.0
xrTRgsyKLW8,0.0
9-kYOqk1vL4,26.0
gDd6-ZdRAUQ,1.0
e4KBoXPoFss,124.0
CKUwTxo-lXs,0.0
YtLzIx1fpE0,8.0
HQPbYSHd0_4,3.0
owG1ihvFpp4,0.0
ZwjR2R60txQ,3.0
OEYTsgi8III,3.0
P4RgQ1iWiF8,0.0
Fc5c14AUmF8,324.0
FLVjY_SqrAs,344.0
rRhgzK-S9wg,2.0
TM899VNS1js,6.0
OZ88WXjHjzM,22.0
WT8d1WqXP_o,0.0
i6GSKy73xYI,0.0
l-mpjWGGvqs,0.0
WhERafna-6o,1.0
6VDit5g_V6g,1.0
Pvf2kQxJY_A,59.0
5GeyAxk155A,0.0
tI02oG3LLUs,40.0
CYtfMMR1uI4,0.0
uwzfGnmbWXg,23.0
3egmTUQwQu4,0.0
9i_a-jwcguk,28.0
cy8Q91JXArg,0.0
ESfD9uSaiTY,57.0
NnAmG7S5JeM,20.0
FXsbLck-wSo,41.0
DOmkL45zFwU,1618.0
gRT1Ff_BZLE,0.0
FV4XJGBUjgE,2.0
qsQZ9_NPWww,7.0
XR3GjD5tBr0,0.0
AX2y9DOTzsI,34.0
mQ5CONKRNds,52.0
VXOQF1pfYpo,0.0
NhUliBgAkwI,46.0
ZRSs2Poe0Kk,0.0
3D_c-3Uyf88,0.0
I2v2vha6M14,0.0
JPBXQ3516iI,18.0
0-daMqI8YsY,42.0
3dBStapfFao,37.0
K3b-V8XukYs,3.0
T3-44ZXZ-3s,0.0
Qj5SEz1_0U4,0.0
NZUoj9BcPPw,0.0
YhPsRsVrdP8,216.0
PNQDgXmfCf8,41.0
lLcrIOP8b8Y,6.0
mixWuNey3Lw,1174.0
1VYTAk50O4s,1.0
tLjbUcxhEbc,4.0
vyiR6j0G7ZM,1.0
2N3CyCSjUcA,24.0
36nfaVXS7po,0.0
GxK3PSGVNMM,0.0
JprYIvAYnEs,0.0
j7vlkt93UEc,24.0
MuJOgR-YB7E,13.0
wIFDSw5sjno,104.0
9Ww5a2Y6i0M,48.0
_poJkoo-_Fo,0.0
P5JhLDwYGLo,0.0
q7rzhq4DkZM,3.0
oJ_O7NCSE7g,39.0
etjf9QcBQsQ,10.0
-pYWzS2qvM4,0.0
BMKN5vUfpDo,21.0
wEOZb6F5I_s,0.0
_0vnVDzi6Co,21.0
fAl7yxXDJQ0,0.0
pFvlmBScN2Q,2.0
dvcKjqLIpdk,57.0
bvD5zxfX6CA,2.0
KWtXGJ9aGLg,7.0
wlwFXWCDHLE,39.0
re06liclJjM,395.0
NtubIyUGDkg,3.0
1L-s2hMTrRE,60.0
4y8CdZqEjvY,10.0
6anH8Cm0A1U,41.0
8BY0HISydko,7.0
Q8B980Mvx7Y,46.0
GryRI0VAHp8,0.0
BPZO6tpqG00,51.0
N3xauRUih7s,4.0
L12RYbeD-n4,0.0
SYgxX30_kAU,0.0
9QzGl2XeoLU,2.0
GYF1a699j9o,18.0
3NMbm_Lu1Hg,12.0
DQC9ne_KFx0,8.0
ndq5LPN5Iss,0.0
Qfna88zi1SY,47.0
3tKHHq2WHfU,14.0
jc5PTCXbNFQ,0.0
QvYyVPmPiFs,0.0
EPTwVswfa50,82.0
IFmKa-yiTRQ,15.0
zk7HpJHkYhQ,1.0
hCjlYqb4H3Y,16.0
gohZB_qMrA8,0.0
88URs9Mpt5U,0.0
HsOgoJmyuLU,1.0
cO4NqpoIgTk,0.0
ldTn8s6go3E,1.0
e7WrSFtP5Gw,0.0
6uu_jX8pKqI,16.0
q9I_nnpz6H4,4.0
