categories,channel_id,dislike_count,display_id,duration,like_count,upload_date,view_count
News & Politics,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,lDNmyOxmmhI,149,0.0,2019-06-19,64.0
News & Politics,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,-FDsS6shGOM,24,6.0,2019-09-20,294.0
News & Politics,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,iRzUbpDJTtE,81,8.0,2019-09-13,278.0
News & Politics,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,MpvjXg-nsf4,123,0.0,2019-10-02,139.0
People & Blogs,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,q6XtV9nRyZI,55,2.0,2018-09-25,431.0
People & Blogs,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,mJcJzWrMQrw,10,0.0,2018-12-18,341.0
News & Politics,UCzF4Ryn8TKn64md77gS5Q5Q,1.0,-bJmSSpSfak,46,3.0,2019-07-07,160.0
People & Blogs,UCzF4Ryn8TKn64md77gS5Q5Q,1.0,V-UVmAcr6nU,132,5.0,2018-06-11,599.0
People & Blogs,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,enfvVLctfIw,45,0.0,2019-01-18,35.0
News & Politics,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,bXZs-qopzTM,30,0.0,2019-09-06,49.0
People & Blogs,UCzF4Ryn8TKn64md77gS5Q5Q,2.0,x-2inIqfmmI,20,2.0,2019-02-01,738.0
People & Blogs,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,l6loGTamI3o,20,1.0,2019-01-30,57.0
People & Blogs,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,HCIYNzD7u7U,21,1.0,2019-01-29,40.0
People & Blogs,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,CiazxqdXWSg,114,0.0,2019-01-29,108.0
People & Blogs,UCzF4Ryn8TKn64md77gS5Q5Q,1.0,6lV_1EqrFsE,78,1.0,2018-08-10,171.0
News & Politics,UCzF4Ryn8TKn64md77gS5Q5Q,1.0,Ohw_q6eCYsQ,60,2.0,2019-05-25,150.0
People & Blogs,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,wJvM9UlmIHk,105,1.0,2018-07-23,109.0
People & Blogs,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,fNIasYpwse8,140,0.0,2018-08-20,46.0
People & Blogs,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,gR7WbRiN9QY,27,1.0,2018-08-14,43.0
People & Blogs,UCzF4Ryn8TKn64md77gS5Q5Q,0.0,sr8zTLCvz_I,28,2.0,2018-10-28,126.0
Gaming,UCzEy7pi3B7TIS9cn_sdKK9A,0.0,uQtyF_dX-7g,1642,24.0,2016-08-02,830.0
People & Blogs,UCzEmdRUBlykC77P6FSGbDxQ,1.0,Mtln1g6WCjc,622,64.0,2015-09-05,2007.0
Entertainment,UCzElb7UxcnshZbGT5Omf-Rg,0.0,Q91i9pmwUNM,35,0.0,2018-04-18,5.0
Entertainment,UCzElb7UxcnshZbGT5Omf-Rg,0.0,geqWjOPhCGs,49,0.0,2017-10-07,22.0
Entertainment,UCzElb7UxcnshZbGT5Omf-Rg,2.0,iyQ6iCEY6jw,56,12.0,2017-06-19,1479.0
Entertainment,UCzElb7UxcnshZbGT5Omf-Rg,0.0,O17Hw9WnTcg,69,0.0,2017-05-16,119.0
Music,UCzEW0BezZ1eSI9wKBHvKPzA,3.0,D1R7aC79KVQ,180,26.0,2017-07-24,3579.0
Music,UCzEW0BezZ1eSI9wKBHvKPzA,24.0,lPUzf9uyPRE,223,33.0,2015-12-02,7129.0
Music,UCzEW0BezZ1eSI9wKBHvKPzA,0.0,MvATR-9YHj4,231,6.0,2012-03-16,352.0
Entertainment,UCzEFLwtK1Kj2Afpl_8era4Q,12.0,InjVTRWZlUs,1504,147.0,2018-05-09,16610.0
People & Blogs,UCzE5rz2KHTFYAkmMksUpPLA,6.0,4JHdbO8bO6M,12,15.0,2019-06-07,2791.0
Entertainment,UCzE4rHZD7TdxGqfMzVT_p2w,89.0,cjPugT_mVgE,1030,19252.0,2018-01-15,371400.0
Music,UCzE-kqBPip4PXajN6SnF4JA,0.0,feYhchb2xM4,200,0.0,2019-07-11,0.0
Music,UCzE-kqBPip4PXajN6SnF4JA,0.0,k16l_QpM3IQ,251,0.0,2019-06-16,20.0
Music,UCzE-kqBPip4PXajN6SnF4JA,0.0,Vcaj7892k-8,66,0.0,2019-08-08,1.0
Education,UCzDxOqsmcTS0fwUzMEjPhyQ,5.0,mA54bz2sbLM,143,9.0,2015-06-16,241.0
Education,UCzDxOqsmcTS0fwUzMEjPhyQ,0.0,ckJBgX0jpgI,513,8.0,2014-05-14,378.0
Education,UCzDxOqsmcTS0fwUzMEjPhyQ,0.0,iyEcTuLsmTk,158,14.0,2012-09-25,240.0
Education,UCzDxOqsmcTS0fwUzMEjPhyQ,4.0,vZp6O622qb8,196,15.0,2012-08-30,410.0
Travel & Events,UCzDxOqsmcTS0fwUzMEjPhyQ,1.0,a9XzEgSMm0I,155,5.0,2011-11-24,65.0
Education,UCzDxOqsmcTS0fwUzMEjPhyQ,1.0,CkwqE5Fn3sI,51,3.0,2011-05-20,125.0
Music,UCzDdDYBI_zPwypBInd5ljew,4.0,2yYAGgT0BrA,218,54.0,2016-02-17,2648.0
Music,UCzDXCQLS5N69EiaNcNb8qgA,0.0,cK5w2GPQibc,455,67.0,2013-02-14,6835.0
Gaming,UCzDM72c-VdlwmuFcYB-80fw,27.0,b0X6OeNyQEM,201,137.0,2018-12-21,16048.0
Comedy,UCzDIsPJjO0K5P00jG8JjlRg,750.0,JsiIvpdFSj4,302,14020.0,2009-11-06,727007.0
Howto & Style,UCzDHkG4j3gqcpS38X-IIH8A,0.0,vcHK5YX8zKA,29,1.0,2019-02-24,302.0
Howto & Style,UCzDHkG4j3gqcpS38X-IIH8A,7.0,S-rEDXpW1OY,28,21.0,2018-12-17,4150.0
Howto & Style,UCzDHkG4j3gqcpS38X-IIH8A,0.0,gzBljfASBQY,26,0.0,2018-04-10,9.0
Howto & Style,UCzDHkG4j3gqcpS38X-IIH8A,0.0,OQZzl0HJmvM,23,0.0,2018-07-10,13.0
Howto & Style,UCzDHkG4j3gqcpS38X-IIH8A,0.0,utUEtHWA-8c,20,2.0,2018-03-03,179.0
Howto & Style,UCzDHkG4j3gqcpS38X-IIH8A,0.0,gL9YrFGuRpk,22,0.0,2018-04-13,1.0
Entertainment,UCzDBbkHGIyn3He74px7Uwig,26.0,_F9902p2NiI,298,657.0,2017-11-24,39930.0
Nonprofits & Activism,UCzCr-Zwafr-v-1kx7czoS6A,4.0,rML5D1rp2II,3822,30.0,2013-11-02,1849.0
Music,UCzC_wCAkfxpDqYe_vJtcAOg,0.0,O31A5zksNZ0,130,160.0,2019-09-21,3903.0
Music,UCzCWehBejA23yEz3zp7jlcg,11.0,gmCX8kAk7vw,2790,298.0,2018-05-12,6535.0
Music,UCzCWehBejA23yEz3zp7jlcg,14.0,Ab2yVsRPwsY,2405,208.0,2018-04-18,5326.0
Music,UCzCWehBejA23yEz3zp7jlcg,19.0,PX24WDoqgrg,3528,279.0,2016-10-18,14812.0
Music,UCzCWehBejA23yEz3zp7jlcg,1.0,GLnPNfYkiFI,2978,119.0,2015-03-08,7512.0
Howto & Style,UCzCNFIZLe-YX-Qg0rApzRWg,5.0,xHyEhy3_JFg,180,23.0,2015-02-21,279.0
People & Blogs,UCzC6sU_TXq-p6xduslLWJHQ,19.0,dfVc-81-kc4,1286,1759.0,2019-09-09,44745.0
Music,UCzBg1I3H2rrCMXlenEA9WGg,0.0,hf7IY5JMCuo,610,0.0,2017-12-16,53.0
Film & Animation,UCzBay5naMlbKZicNqYmAQdQ,41.0,oT9YiqFRLQc,77,1586.0,2013-06-05,434131.0
Education,UCzBYOHyEEzlkRdDOSobbpvw,20.0,k9u9KTZGBDs,258,1336.0,2019-06-03,25174.0
Education,UCzBYOHyEEzlkRdDOSobbpvw,8.0,MjH_HpK3BhU,694,1018.0,2017-10-30,21151.0
Music,UCzBQv4E25jcUgO8cWkLsNAw,63.0,oO9b5-J7MdE,219,1080.0,2018-08-22,34083.0
Music,UCzBQv4E25jcUgO8cWkLsNAw,16.0,jlcaA6n5e58,212,944.0,2016-08-19,31569.0
Music,UCzBQv4E25jcUgO8cWkLsNAw,8.0,kd7mb1nukh8,144,289.0,2016-08-11,6989.0
Music,UCzBQv4E25jcUgO8cWkLsNAw,17.0,xkwfl1Iphus,186,652.0,2014-02-12,46239.0
Travel & Events,UCzBQv4E25jcUgO8cWkLsNAw,2.0,9jndZECmgg8,273,21.0,2012-09-26,3563.0
Music,UCzBQv4E25jcUgO8cWkLsNAw,5.0,vLyxfmyNUSI,234,738.0,2012-07-09,38511.0
Gaming,UCzBNZLr2TuaftP13aG-h61w,0.0,wewylmpyas0,881,3.0,2017-06-23,91.0
People & Blogs,UCzBNZLr2TuaftP13aG-h61w,0.0,h8Hg_kBdC9w,37,1.0,2014-04-10,77.0
Gaming,UCzBJ9TuociNwq19h2IqUN8A,1.0,LR44U9I9Xgw,147,1.0,2018-03-19,72.0
Sports,UCzB94w9qJQVn1h44kYeuj_g,11.0,0dkXfeiAziM,540,961.0,2019-03-18,37811.0
Comedy,UCzB8JKJ82WjaYiRB-pnnVEg,42.0,Oym2ccp-Svs,239,445.0,2018-11-19,54011.0
Comedy,UCzB8JKJ82WjaYiRB-pnnVEg,0.0,zq0WhtK6eBA,4,2.0,2015-07-30,163.0
Comedy,UCzB1Jycs9lHXf_fHwU06DOw,0.0,Ol_V_7yM1mc,1194,3.0,2014-06-11,356.0
Gaming,UCzAypSoOFKCZUts3ULtVT_g,0.0,uGqiPvK85_U,3484,22.0,2019-01-27,3039.0
Entertainment,UCzAsRjuBzHrMjjPnekxXIoQ,1.0,I78854w5drM,208,41.0,2014-11-11,3100.0
Entertainment,UCzAsRjuBzHrMjjPnekxXIoQ,2.0,-UcHRBqXtiU,108,17.0,2017-09-21,3477.0
Education,UCzArv1HZtOroXdla0jT8Zuw,5.0,ORx5MtnRzqQ,3082,67.0,2019-08-19,3250.0
Entertainment,UCzAqCL616UpIHgb1dEijezQ,4.0,VB4I7CMmM20,595,230.0,2015-08-15,5862.0
Entertainment,UCzAqCL616UpIHgb1dEijezQ,4.0,EngC8KAo9FA,19,30.0,2011-11-25,3794.0
Science & Technology,UCzAdN6R5mjHN2aZCkxks4HQ,2.0,FoYlJweiXA8,391,113.0,2016-10-11,15305.0
Autos & Vehicles,UCzATULZgzL0wzLAk0N4sfNA,0.0,uPx7eric-sQ,99,39.0,2016-12-26,2190.0
Education,UCzAPM6Ao_MIumMgJWuya5Sg,0.0,-yWljXiwYy4,3531,9.0,2019-05-31,269.0
News & Politics,UCzAKaxOOeD8MnZ4_LitjWpA,3.0,IN-taxThluk,526,17.0,2011-11-08,2086.0
News & Politics,UCzAKaxOOeD8MnZ4_LitjWpA,0.0,JT8kNpvRVFw,855,15.0,2010-08-10,3316.0
Education,UCzAJMmlolVXnzXZVU7rlbfQ,4.0,z1cuFLSv_oU,2765,21.0,2014-07-01,809.0
News & Politics,UCzAJMmlolVXnzXZVU7rlbfQ,5.0,QlzN5DTMVi0,227,69.0,2013-11-06,15771.0
Education,UCzAJMmlolVXnzXZVU7rlbfQ,0.0,5GBzXNQBNnY,721,19.0,2013-03-13,773.0
Film & Animation,UCzAGlJSAVyj_lWer83EwCBA,3.0,xBKbUHr1taY,766,119.0,2013-04-29,3136.0
Music,UCzABoOdRnT4tVs9XYSsyfUg,10.0,y1COxQ5a6N8,4323,259.0,2013-12-13,42718.0
People & Blogs,UCzABoOdRnT4tVs9XYSsyfUg,0.0,HkZlN9hbH9Y,173,1.0,2013-02-13,65.0
Gaming,UCzA7lo0Cml0NZYKj3g42BKw,3.0,T27wZ0xINmE,1747,595.0,2015-01-12,11220.0
Film & Animation,UCzA7lo0Cml0NZYKj3g42BKw,95.0,6MjjYA3UIv0,1076,1749.0,2013-12-23,310198.0
Entertainment,UCzA7lo0Cml0NZYKj3g42BKw,1.0,LapLY9nlxcY,1786,103.0,2013-03-01,8635.0
Gaming,UCzA7lo0Cml0NZYKj3g42BKw,0.0,RZ-TZcpE3dk,78,2.0,2010-11-18,223.0
Gaming,UCzA7lo0Cml0NZYKj3g42BKw,29.0,WdA4ylI0EtY,1294,593.0,2016-10-08,67673.0
Gaming,UCzA7lo0Cml0NZYKj3g42BKw,6.0,uA-qrS1O6LI,7882,482.0,2015-11-29,13334.0
Gaming,UCz9qw5nupdzCGwHwQiqs7qA,0.0,0SeNnaBJQxY,868,35.0,2017-04-03,496.0
Entertainment,UCz9jK123qAo5ATWtuuCn8IA,0.0,8C94ZrhlJRc,123,7.0,2016-04-07,615.0
News & Politics,UCz9jK123qAo5ATWtuuCn8IA,0.0,5qcWJmwkR5g,28,0.0,2015-12-14,108.0
News & Politics,UCz9jK123qAo5ATWtuuCn8IA,0.0,Any_FIMAzeg,92,0.0,2015-10-02,210.0
News & Politics,UCz9jK123qAo5ATWtuuCn8IA,0.0,-7RkinxBqUY,54,0.0,2015-09-03,128.0
News & Politics,UCz9jK123qAo5ATWtuuCn8IA,0.0,XwE4PcYwejA,50,3.0,2015-09-03,1120.0
News & Politics,UCz9jK123qAo5ATWtuuCn8IA,0.0,04AgVQzN_kc,29,0.0,2013-12-05,95.0
News & Politics,UCz9jK123qAo5ATWtuuCn8IA,0.0,LWM1QUC_H4A,226,2.0,2013-03-30,2401.0
News & Politics,UCz9jK123qAo5ATWtuuCn8IA,1.0,FLU_2x1isHM,88,2.0,2019-09-01,356.0
News & Politics,UCz9jK123qAo5ATWtuuCn8IA,9.0,kiBxcZ7x8Ao,228,49.0,2019-04-16,8162.0
News & Politics,UCz9jK123qAo5ATWtuuCn8IA,1.0,4d5nZlwGfnk,481,8.0,2019-01-15,3202.0
News & Politics,UCz9jK123qAo5ATWtuuCn8IA,0.0,bKh1YCjNPU0,73,0.0,2019-01-09,47.0
News & Politics,UCz9jK123qAo5ATWtuuCn8IA,0.0,7UN6p8wFA5E,71,0.0,2018-06-06,115.0
Sports,UCz9jK123qAo5ATWtuuCn8IA,0.0,-wwCiv-eCs0,38,0.0,2017-08-31,399.0
News & Politics,UCz9jK123qAo5ATWtuuCn8IA,0.0,lYuhl6srSkM,123,0.0,2017-06-03,295.0
News & Politics,UCz9jK123qAo5ATWtuuCn8IA,0.0,d7_AB2KSxzw,113,0.0,2017-05-19,316.0
Education,UCz9YXaSulpM90vC24lmAeZA,2.0,X8L45kkrE7g,899,57.0,2018-06-12,3084.0
Education,UCz9YXaSulpM90vC24lmAeZA,0.0,BZYpxfxsoJ0,549,10.0,2016-05-04,347.0
Science & Technology,UCz9YXaSulpM90vC24lmAeZA,0.0,uQjKKUscFxI,165,1.0,2015-04-29,663.0
Science & Technology,UCz9TmIzOCs6KPnf1yZrJbhQ,1.0,gyqKRxL_ZLs,179,8.0,2018-01-31,247.0
Gaming,UCz9TPRt4s5kcgSHuvGLH6bA,0.0,YtaAqx_u-QQ,776,22.0,2018-01-25,1066.0
Gaming,UCz9TPRt4s5kcgSHuvGLH6bA,0.0,PhdgSmu6j1I,1116,12.0,2017-12-16,621.0
Gaming,UCz9TPRt4s5kcgSHuvGLH6bA,7.0,2DQFfNWdQdY,1758,35.0,2017-01-12,5924.0
Comedy,UCz9IglFzRsmPkVb1G8qifuA,298.0,SPJZADWo7GQ,390,9614.0,2017-08-30,447906.0
Music,UCz9DdnUOBx-Lz1fkRWMfKqA,0.0,i-dNH6F8-iU,197,7.0,2019-03-02,464.0
Music,UCz9DdnUOBx-Lz1fkRWMfKqA,0.0,UKGQsn3qgCo,334,6.0,2017-10-28,317.0
Music,UCz9DdnUOBx-Lz1fkRWMfKqA,0.0,TCR8UKyZVrY,124,26.0,2017-05-30,1268.0
Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,7.0,JIvF-jPPzJY,15,47.0,2018-03-20,26836.0
Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,0.0,kBNngt38eVc,33,15.0,2009-05-29,4272.0
Sports,UCz953Lfj9MdKCEC_Mz_-GhQ,0.0,s4FsXnySxv8,126,53.0,2015-08-30,13819.0
Sports,UCz953Lfj9MdKCEC_Mz_-GhQ,0.0,_-xB65HgR1I,110,31.0,2018-01-18,2933.0
People & Blogs,UCz8w1TkyFJiyOHXkm8KsUDw,0.0,sJjUB7uWaxA,113,31.0,2011-03-03,2895.0
People & Blogs,UCz8qxFNCpsbu2yJa91YmE9w,0.0,FvqFW2wBFfc,1541,78.0,2016-08-22,2975.0
People & Blogs,UCz8qxFNCpsbu2yJa91YmE9w,1.0,Lcz-vuwWCeU,1107,97.0,2015-11-17,3470.0
Film & Animation,UCz8gs7lcsJWf9uE7XcIumHA,0.0,C96QR4FdVlU,604,19.0,2016-07-13,2630.0
Gaming,UCz8g1IG85nDA-TV0z-rJx_A,6.0,DfIsPPS0Moc,4318,248.0,2018-10-16,6267.0
Gaming,UCz8g1IG85nDA-TV0z-rJx_A,1.0,dtwVRMuvTFI,2188,87.0,2018-08-10,2714.0
Comedy,UCz8dE8YkUl5jJhvQg2sfCPg,2.0,8aEBj4Px-tI,646,23.0,2019-04-23,394.0
Comedy,UCz8dE8YkUl5jJhvQg2sfCPg,2.0,JYLmbgP_Y6k,620,33.0,2018-06-11,968.0
Gaming,UCz8dE8YkUl5jJhvQg2sfCPg,0.0,Z_W0Cv2rIYA,910,11.0,2015-09-07,557.0
Education,UCz8K1occVvDTYDfFo7N5EZw,0.0,cKNaA8t473Y,314,17.0,2018-11-15,1251.0
Education,UCz8K1occVvDTYDfFo7N5EZw,0.0,cJ78MAwhtcc,3310,10.0,2018-08-09,468.0
Education,UCz8K1occVvDTYDfFo7N5EZw,0.0,Gg295Mx8XKI,1356,21.0,2018-05-09,1532.0
Education,UCz8K1occVvDTYDfFo7N5EZw,1.0,uVE5nmE9coA,4225,5.0,2015-09-09,754.0
Music,UCz8FPpkJMwayyReSDLTX8IQ,12480.0,4OjiOn5s8s8,225,528767.0,2012-03-23,107452807.0
Gaming,UCz8FIdZ2knR3IdA6fqWETyw,3.0,pAtfqru9eRw,708,9.0,2019-05-03,485.0
People & Blogs,UCz8FIdZ2knR3IdA6fqWETyw,0.0,uwWaMPADWaU,816,1.0,2017-12-08,67.0
Gaming,UCz8FIdZ2knR3IdA6fqWETyw,6.0,B4dLZR5YqFo,681,14.0,2018-07-06,1682.0
News & Politics,UCrwE8kVqtIUVUzKui2WVpuQ,0.0,Js75EM9URPs,597,18.0,2017-05-17,552.0
Sports,UCrw-7k6yJc0EMJdf-0BAkoQ,0.0,L43JQiypJr0,107,100.0,2015-01-07,9130.0
Film & Animation,UCrvnh_qfbIKPJXt1yKIHIPw,165.0,oJT_qNTzqbM,182,1635.0,2017-01-13,221572.0
News & Politics,UCrvhNP_lWuPIP6QZzJmM-bw,75.0,4JyB2y33WVo,43,446.0,2014-05-26,141361.0
Entertainment,UCrvhNP_lWuPIP6QZzJmM-bw,8.0,Y---EQYPxYs,272,18.0,2013-01-31,8097.0
News & Politics,UCrvhNP_lWuPIP6QZzJmM-bw,126.0,1wC0niFLNJg,61,15.0,2012-05-16,1145.0
Film & Animation,UCrvhNP_lWuPIP6QZzJmM-bw,0.0,5KPOdcI94Vg,120,2.0,2009-12-18,594.0
News & Politics,UCrvhNP_lWuPIP6QZzJmM-bw,2.0,t5DlQdip6KU,129,17.0,2009-06-09,6457.0
Sports,UCrv92yiaIQQJr6D786s3taw,26.0,DwR-E4WKTfc,233,463.0,2018-10-08,58817.0
People & Blogs,UCrv27X4vzPsJOJ-3mNX5msw,5.0,BY5BlI0Oih8,360,97.0,2019-02-02,8458.0
Film & Animation,UCrv1Jwqqo_Xc7iJiwTGi5mg,492.0,nrpgDwtjZwM,589,33844.0,2018-07-13,640056.0
Music,UCruwmyKYifiM2QdUfbewqlQ,1.0,K_AiX7-XuZM,318,22.0,2017-07-02,5590.0
Comedy,UCruu707okBmEiSxSary-LCg,4.0,NcUQNaHF7S8,12,71.0,2015-12-25,1893.0
News & Politics,UCruQg25yVBppUWjza8AlyZA,1.0,RHfjGLuOE2w,37,0.0,2014-05-21,31.0
News & Politics,UCruQg25yVBppUWjza8AlyZA,0.0,R4yK89RdTRo,180,0.0,2013-10-08,196.0
News & Politics,UCruQg25yVBppUWjza8AlyZA,0.0,Jjfwb0lgxm0,207,0.0,2017-06-08,79.0
News & Politics,UCruQg25yVBppUWjza8AlyZA,2.0,5p_oO9oeiRo,226,16.0,2017-04-24,3090.0
News & Politics,UCruQg25yVBppUWjza8AlyZA,0.0,iIFKECEfcB8,193,2.0,2016-12-20,53.0
Sports,UCruQg25yVBppUWjza8AlyZA,0.0,mVJc9gDWuYc,464,5.0,2016-09-15,300.0
News & Politics,UCruQg25yVBppUWjza8AlyZA,0.0,NEP9NVMZdIA,39,0.0,2016-07-13,118.0
News & Politics,UCruQg25yVBppUWjza8AlyZA,0.0,fjc1PowwSVE,143,1.0,2016-05-11,99.0
News & Politics,UCruQg25yVBppUWjza8AlyZA,0.0,Iv10zAuaUDI,153,4.0,2015-08-25,307.0
News & Politics,UCruQg25yVBppUWjza8AlyZA,0.0,dOTvUmdAgPQ,204,3.0,2015-08-07,292.0
News & Politics,UCruQg25yVBppUWjza8AlyZA,0.0,Ty4nGDy3S8g,107,4.0,2015-04-08,268.0
News & Politics,UCruQg25yVBppUWjza8AlyZA,0.0,-UqzK89VZPs,55,7.0,2014-10-24,2110.0
News & Politics,UCruQg25yVBppUWjza8AlyZA,0.0,oxUYcARt-Ag,168,0.0,2014-09-07,60.0
Science & Technology,UCruQUP9qeou8KGv4G4HWCMQ,24.0,MG2sTL0pMCk,195,82.0,2018-02-23,2960.0
Science & Technology,UCruQUP9qeou8KGv4G4HWCMQ,157.0,RrTQlEU0Bls,675,1433.0,2017-10-11,192064.0
Science & Technology,UCruQUP9qeou8KGv4G4HWCMQ,11.0,QmaQ9OMMlXU,312,33.0,2015-04-09,5699.0
Science & Technology,UCruQUP9qeou8KGv4G4HWCMQ,3.0,Rfh4fDeosFY,150,38.0,2014-01-30,13951.0
Science & Technology,UCruQUP9qeou8KGv4G4HWCMQ,3.0,9SyF2ux7p-Y,321,11.0,2012-12-18,2172.0
Gaming,UCrtyNMe3xtv3CLg5QR78HzQ,901.0,jpCQiKGk5T4,758,7706.0,2016-12-28,207067.0
Gaming,UCrtk5rTOhSPwcF5dNePLCJg,0.0,ynxf7m5XUmo,207,41.0,2017-01-14,2132.0
Travel & Events,UCrtNuDTtMzVbxdROsT_D4HQ,1.0,y7IoPJbBCoM,546,283.0,2016-03-04,5521.0
People & Blogs,UCrsn5c08N_I9GI9k7YTaozQ,13.0,hrbezuBQfVA,194,198.0,2017-02-08,43129.0
Entertainment,UCrsjHWklrynmGQLVZP2mLaw,0.0,Ub2CddOlcRw,367,6.0,2017-05-25,1044.0
Music,UCrshtfBbSM3F9YE8OrZx8DA,0.0,MmlYOL2DDu0,560,0.0,2019-09-19,17.0
Music,UCrshtfBbSM3F9YE8OrZx8DA,0.0,IZw4-TPtUg0,195,0.0,2019-09-04,1.0
Entertainment,UCrsdee9WhiTLNjcV5PW4YXw,10.0,yhnzaNNshuE,3455,284.0,2018-01-31,22344.0
Pets & Animals,UCrsNTH9XtT8zlQHtRjdGvsA,0.0,W9ETRrkPG1M,97,90.0,2019-05-29,648.0
Music,UCrsFQhMK_pWyfrxYHnDDcpg,1.0,lXrHLZ4QspM,347,12.0,2015-06-12,588.0
Music,UCrsFQhMK_pWyfrxYHnDDcpg,0.0,DWDOjwhDqUE,405,8.0,2015-10-03,339.0
Entertainment,UCrsDkP4v8BRODEeua0Z464g,2.0,gF3rU5JDUrk,36,9.0,2019-03-01,1453.0
People & Blogs,UCrs1d3DLsK5a6gCkSlirNTw,1.0,ekRAQpylcrc,633,1.0,2019-03-09,108.0
Gaming,UCrrrmEc2utZ7JUAAfHF6-uA,9.0,GZ7LwOEBz-w,366,225.0,2016-06-25,4098.0
Entertainment,UCrroZ5fYMK1sO05pdwz7Qew,10.0,wGOQO_P3xxg,911,315.0,2019-07-26,6328.0
Entertainment,UCrroZ5fYMK1sO05pdwz7Qew,8.0,CjEdbXvaY2k,777,264.0,2018-10-21,6359.0
Film & Animation,UCrrlsgSJfMn7TOsf2xLuOOQ,21.0,LNUgGOvJONs,240,554.0,2016-02-15,46432.0
Howto & Style,UCrrii_GC9tKX-2BprmNROAA,36.0,fYAPBReK1rc,181,513.0,2018-04-26,102395.0
Gaming,UCrrUm7--GP3NQbYVMoQxA2Q,19.0,OJFdRtiTwCE,851,1797.0,2016-02-24,30678.0
Entertainment,UCrrCVjyxCToOC4C9k52b7MQ,107.0,5F5A5ElqMiM,1758,3387.0,2018-04-20,164365.0
Education,UCrqzglpAFVynEn_QEZI3uxg,12.0,oloSo720Xt0,508,70.0,2018-04-20,1417.0
Gaming,UCrqy8sEdUgTwx7rpRtD9rlg,6.0,X-HV8FJp0Mk,229,151.0,2015-02-16,3310.0
Entertainment,UCrqva7JT_35j4zNcgan47bQ,6.0,cFS02adhI74,700,32.0,2017-09-30,4627.0
Entertainment,UCrqiO3UH77TidwkeXyKZPeQ,4.0,1QyD84wp3vo,76,103.0,2017-09-10,14507.0
Gaming,UCrqfIYOTpB1pu6j8qn4xMNA,2.0,WlRDaFqBUUo,224,142.0,2018-08-01,1687.0
Music,UCrqcwlUjeTQ6NO8e6M2PL-A,1.0,DQvq091vRLw,271,5.0,2013-03-19,107.0
Gaming,UCrq3OB3_L0tMB_5v-rg7LBQ,0.0,KcTIIz0B8co,34,2.0,2011-07-17,97.0
People & Blogs,UCrq3OB3_L0tMB_5v-rg7LBQ,11.0,CSlUp7kDd4A,623,64.0,2017-02-19,1007.0
Gaming,UCrq3OB3_L0tMB_5v-rg7LBQ,0.0,uK2YomXgaMI,824,48.0,2017-01-31,1595.0
Entertainment,UCrpvy_GEPLtGkCWA2GSQ8mQ,4.0,AhB_FcdyqJ8,1920,254.0,2015-12-14,8380.0
Gaming,UCrpvy_GEPLtGkCWA2GSQ8mQ,0.0,OiqZLBNiiBc,300,310.0,2015-07-15,2612.0
People & Blogs,UCrpqJooH4BxOEFMgzKsIVeg,1.0,wovuayImbZA,728,11.0,2018-12-26,145.0
Howto & Style,UCrpn1DM01koGURWzxxdFdwQ,41.0,uP1I2fXSKSc,1745,633.0,2017-07-16,12332.0
News & Politics,UCrp_UI8XtuYfpiqluWLD7Lw,0.0,Tz5B9itCoF4,194,5.0,2019-02-06,1101.0
News & Politics,UCrp_UI8XtuYfpiqluWLD7Lw,6.0,r8kLwqkc6bU,654,19.0,2018-12-04,3032.0
News & Politics,UCrp_UI8XtuYfpiqluWLD7Lw,0.0,v3JyPoNStb8,218,0.0,2018-11-07,88.0
News & Politics,UCrp_UI8XtuYfpiqluWLD7Lw,0.0,5jjHAewmZT4,55,1.0,2018-10-18,202.0
News & Politics,UCrp_UI8XtuYfpiqluWLD7Lw,1.0,4-o_QwepAMU,199,2.0,2018-10-12,493.0
News & Politics,UCrp_UI8XtuYfpiqluWLD7Lw,0.0,NYzps4avIlk,36,0.0,2018-10-04,172.0
News & Politics,UCrp_UI8XtuYfpiqluWLD7Lw,2.0,v_jFt4GhU_A,27,12.0,2019-08-06,613.0
News & Politics,UCrp_UI8XtuYfpiqluWLD7Lw,0.0,eR55Ebqb6Q0,134,4.0,2019-07-29,623.0
News & Politics,UCrp_UI8XtuYfpiqluWLD7Lw,2.0,YyTE6um_ccg,151,6.0,2019-06-25,1107.0
News & Politics,UCrp_UI8XtuYfpiqluWLD7Lw,1.0,QkbjEG8Vfgo,57,1.0,2019-06-10,637.0
